Numero de la station;Nom de la station;Jour;Heure;tm;glot;um
OLMOS001;Olmos Cretaceous;21-06-2002 07:00:00;8;22.1;668.0;81.9
OLMOS001;Olmos Cretaceous;21-06-2002 08:00:00;9;20.2;1281.0;86.2
OLMOS001;Olmos Cretaceous;21-06-2002 09:00:00;10;18.0;1901.0;85.0
OLMOS001;Olmos Cretaceous;21-06-2002 10:00:00;11;22.2;2231.0;81.8
OLMOS001;Olmos Cretaceous;21-06-2002 11:00:00;12;18.7;2977.0;85.4
OLMOS001;Olmos Cretaceous;21-06-2002 12:00:00;13;21.1;2446.0;79.3
OLMOS001;Olmos Cretaceous;21-06-2002 13:00:00;14;23.2;2590.0;82.9
OLMOS001;Olmos Cretaceous;21-06-2002 14:00:00;15;25.4;2077.0;74.9
OLMOS001;Olmos Cretaceous;21-06-2002 15:00:00;16;26.8;1671.0;72.9
OLMOS001;Olmos Cretaceous;21-06-2002 16:00:00;17;27.4;1333.0;69.2
OLMOS001;Olmos Cretaceous;21-06-2002 17:00:00;18;25.8;676.0;76.7
OLMOS001;Olmos Cretaceous;21-06-2002 18:00:00;19;26.6;0.0;73.7
OLMOS001;Olmos Cretaceous;21-06-2002 19:00:00;20;28.0;0.0;68.8
OLMOS001;Olmos Cretaceous;21-06-2002 20:00:00;21;28.0;9.0;73.8
OLMOS001;Olmos Cretaceous;21-06-2002 21:00:00;22;28.0;14.0;76.9
OLMOS001;Olmos Cretaceous;21-06-2002 22:00:00;23;25.0;0.0;72.8
OLMOS001;Olmos Cretaceous;21-06-2002 23:00:00;24;26.7;10.0;66.2
OLMOS001;Olmos Cretaceous;22-06-2002 00:00:00;1;25.2;80.0;76.5
OLMOS001;Olmos Cretaceous;22-06-2002 01:00:00;2;26.1;0.0;76.9
OLMOS001;Olmos Cretaceous;22-06-2002 02:00:00;3;23.6;0.0;80.2
OLMOS001;Olmos Cretaceous;22-06-2002 03:00:00;4;22.4;0.0;76.4
OLMOS001;Olmos Cretaceous;22-06-2002 04:00:00;5;21.8;0.0;84.3
OLMOS001;Olmos Cretaceous;22-06-2002 05:00:00;6;21.0;77.0;86.5
OLMOS001;Olmos Cretaceous;22-06-2002 06:00:00;7;19.8;0.0;88.2
OLMOS001;Olmos Cretaceous;22-06-2002 07:00:00;8;19.1;625.0;88.2
OLMOS001;Olmos Cretaceous;22-06-2002 08:00:00;9;19.3;1224.0;88.2
OLMOS001;Olmos Cretaceous;22-06-2002 09:00:00;10;16.9;1722.0;81.0
OLMOS001;Olmos Cretaceous;22-06-2002 10:00:00;11;19.5;2129.0;88.2
OLMOS001;Olmos Cretaceous;22-06-2002 11:00:00;12;21.0;2345.0;90.3
OLMOS001;Olmos Cretaceous;22-06-2002 12:00:00;13;18.9;2430.0;86.9
OLMOS001;Olmos Cretaceous;22-06-2002 13:00:00;14;23.9;2396.0;81.9
OLMOS001;Olmos Cretaceous;22-06-2002 14:00:00;15;18.8;2457.0;70.4
OLMOS001;Olmos Cretaceous;22-06-2002 15:00:00;16;25.6;2120.0;76.4
OLMOS001;Olmos Cretaceous;22-06-2002 16:00:00;17;27.5;1428.0;70.6
OLMOS001;Olmos Cretaceous;22-06-2002 17:00:00;18;27.2;672.0;66.5
OLMOS001;Olmos Cretaceous;22-06-2002 18:00:00;19;26.6;28.0;70.9
OLMOS001;Olmos Cretaceous;22-06-2002 19:00:00;20;28.0;0.0;69.4
OLMOS001;Olmos Cretaceous;22-06-2002 20:00:00;21;28.0;6.0;74.1
OLMOS001;Olmos Cretaceous;22-06-2002 21:00:00;22;27.7;0.0;73.8
OLMOS001;Olmos Cretaceous;22-06-2002 22:00:00;23;26.1;0.0;68.8
OLMOS001;Olmos Cretaceous;22-06-2002 23:00:00;24;27.3;0.0;78.4
OLMOS001;Olmos Cretaceous;23-06-2002 00:00:00;1;28.0;0.0;79.4
OLMOS001;Olmos Cretaceous;23-06-2002 01:00:00;2;24.0;0.0;76.7
OLMOS001;Olmos Cretaceous;23-06-2002 02:00:00;3;21.5;42.0;85.6
OLMOS001;Olmos Cretaceous;23-06-2002 03:00:00;4;24.3;0.0;80.7
OLMOS001;Olmos Cretaceous;23-06-2002 04:00:00;5;21.0;0.0;87.4
OLMOS001;Olmos Cretaceous;23-06-2002 05:00:00;6;18.3;45.0;83.8
OLMOS001;Olmos Cretaceous;23-06-2002 06:00:00;7;16.7;0.0;85.5
OLMOS001;Olmos Cretaceous;23-06-2002 07:00:00;8;19.2;651.0;75.1
OLMOS001;Olmos Cretaceous;23-06-2002 08:00:00;9;19.6;1340.0;84.2
OLMOS001;Olmos Cretaceous;23-06-2002 09:00:00;10;21.9;2102.0;81.2
OLMOS001;Olmos Cretaceous;23-06-2002 10:00:00;11;19.8;2261.0;88.2
OLMOS001;Olmos Cretaceous;23-06-2002 11:00:00;12;19.1;2578.0;83.3
OLMOS001;Olmos Cretaceous;23-06-2002 12:00:00;13;21.0;2703.0;91.9
OLMOS001;Olmos Cretaceous;23-06-2002 13:00:00;14;21.8;2390.0;82.9
OLMOS001;Olmos Cretaceous;23-06-2002 14:00:00;15;26.4;2232.0;79.7
OLMOS001;Olmos Cretaceous;23-06-2002 15:00:00;16;25.3;1889.0;79.9
OLMOS001;Olmos Cretaceous;23-06-2002 16:00:00;17;24.3;1253.0;75.4
OLMOS001;Olmos Cretaceous;23-06-2002 17:00:00;18;25.7;684.0;69.9
OLMOS001;Olmos Cretaceous;23-06-2002 18:00:00;19;28.0;0.0;68.3
OLMOS001;Olmos Cretaceous;23-06-2002 19:00:00;20;27.8;38.0;84.4
OLMOS001;Olmos Cretaceous;23-06-2002 20:00:00;21;28.0;0.0;62.4
OLMOS001;Olmos Cretaceous;23-06-2002 21:00:00;22;26.4;106.0;69.0
OLMOS001;Olmos Cretaceous;23-06-2002 22:00:00;23;26.4;0.0;65.3
OLMOS001;Olmos Cretaceous;23-06-2002 23:00:00;24;26.3;40.0;65.2
OLMOS001;Olmos Cretaceous;24-06-2002 00:00:00;1;25.9;2.0;80.3
OLMOS001;Olmos Cretaceous;24-06-2002 01:00:00;2;20.0;0.0;77.8
OLMOS001;Olmos Cretaceous;24-06-2002 02:00:00;3;21.3;0.0;70.6
OLMOS001;Olmos Cretaceous;24-06-2002 03:00:00;4;23.4;47.0;87.5
OLMOS001;Olmos Cretaceous;24-06-2002 04:00:00;5;22.3;77.0;83.8
OLMOS001;Olmos Cretaceous;24-06-2002 05:00:00;6;20.1;1.0;84.1
OLMOS001;Olmos Cretaceous;24-06-2002 06:00:00;7;21.0;0.0;85.7
OLMOS001;Olmos Cretaceous;24-06-2002 07:00:00;8;19.9;737.0;86.7
OLMOS001;Olmos Cretaceous;24-06-2002 08:00:00;9;18.3;1301.0;82.6
OLMOS001;Olmos Cretaceous;24-06-2002 09:00:00;10;19.7;1973.0;81.4
OLMOS001;Olmos Cretaceous;24-06-2002 10:00:00;11;18.2;2290.0;84.7
OLMOS001;Olmos Cretaceous;24-06-2002 11:00:00;12;20.8;2414.0;83.3
OLMOS001;Olmos Cretaceous;24-06-2002 12:00:00;13;20.9;2377.0;89.7
OLMOS001;Olmos Cretaceous;24-06-2002 13:00:00;14;21.9;2574.0;78.5
OLMOS001;Olmos Cretaceous;24-06-2002 14:00:00;15;24.7;2568.0;80.8
OLMOS001;Olmos Cretaceous;24-06-2002 15:00:00;16;25.4;1688.0;78.1
OLMOS001;Olmos Cretaceous;24-06-2002 16:00:00;17;24.7;1395.0;80.5
OLMOS001;Olmos Cretaceous;24-06-2002 17:00:00;18;25.8;621.0;79.8
OLMOS001;Olmos Cretaceous;24-06-2002 18:00:00;19;26.4;10.0;68.1
OLMOS001;Olmos Cretaceous;24-06-2002 19:00:00;20;27.9;126.0;74.4
OLMOS001;Olmos Cretaceous;24-06-2002 20:00:00;21;26.5;70.0;70.2
OLMOS001;Olmos Cretaceous;24-06-2002 21:00:00;22;25.0;28.0;70.5
OLMOS001;Olmos Cretaceous;24-06-2002 22:00:00;23;27.5;118.0;67.4
OLMOS001;Olmos Cretaceous;24-06-2002 23:00:00;24;25.0;0.0;80.4
OLMOS001;Olmos Cretaceous;25-06-2002 00:00:00;1;27.8;102.0;82.0
OLMOS001;Olmos Cretaceous;25-06-2002 01:00:00;2;23.5;1.0;72.3
OLMOS001;Olmos Cretaceous;25-06-2002 02:00:00;3;22.4;17.0;75.5
OLMOS001;Olmos Cretaceous;25-06-2002 03:00:00;4;21.5;0.0;75.0
OLMOS001;Olmos Cretaceous;25-06-2002 04:00:00;5;23.1;10.0;81.5
OLMOS001;Olmos Cretaceous;25-06-2002 05:00:00;6;19.3;0.0;89.7
OLMOS001;Olmos Cretaceous;25-06-2002 06:00:00;7;21.8;76.0;83.6
OLMOS001;Olmos Cretaceous;25-06-2002 07:00:00;8;19.9;721.0;83.6
OLMOS001;Olmos Cretaceous;25-06-2002 08:00:00;9;18.3;1326.0;88.4
OLMOS001;Olmos Cretaceous;25-06-2002 09:00:00;10;17.4;1883.0;90.9
OLMOS001;Olmos Cretaceous;25-06-2002 10:00:00;11;20.0;2375.0;86.0
OLMOS001;Olmos Cretaceous;25-06-2002 11:00:00;12;21.8;2253.0;83.7
OLMOS001;Olmos Cretaceous;25-06-2002 12:00:00;13;20.4;2487.0;79.3
OLMOS001;Olmos Cretaceous;25-06-2002 13:00:00;14;22.7;2297.0;82.5
OLMOS001;Olmos Cretaceous;25-06-2002 14:00:00;15;21.9;2502.0;77.8
OLMOS001;Olmos Cretaceous;25-06-2002 15:00:00;16;26.4;1678.0;78.4
OLMOS001;Olmos Cretaceous;25-06-2002 16:00:00;17;25.9;1252.0;79.4
OLMOS001;Olmos Cretaceous;25-06-2002 17:00:00;18;26.4;660.0;77.5
OLMOS001;Olmos Cretaceous;25-06-2002 18:00:00;19;27.3;26.0;69.4
OLMOS001;Olmos Cretaceous;25-06-2002 19:00:00;20;25.1;0.0;73.1
OLMOS001;Olmos Cretaceous;25-06-2002 20:00:00;21;26.9;0.0;70.2
OLMOS001;Olmos Cretaceous;25-06-2002 21:00:00;22;26.7;0.0;66.7
OLMOS001;Olmos Cretaceous;25-06-2002 22:00:00;23;26.7;1.0;69.2
OLMOS001;Olmos Cretaceous;25-06-2002 23:00:00;24;25.1;39.0;73.9
OLMOS001;Olmos Cretaceous;26-06-2002 00:00:00;1;24.8;49.0;81.5
OLMOS001;Olmos Cretaceous;26-06-2002 01:00:00;2;23.5;103.0;74.4
OLMOS001;Olmos Cretaceous;26-06-2002 02:00:00;3;22.7;60.0;81.5
OLMOS001;Olmos Cretaceous;26-06-2002 03:00:00;4;22.7;103.0;83.9
OLMOS001;Olmos Cretaceous;26-06-2002 04:00:00;5;22.2;0.0;78.5
OLMOS001;Olmos Cretaceous;26-06-2002 05:00:00;6;23.5;23.0;82.5
OLMOS001;Olmos Cretaceous;26-06-2002 06:00:00;7;19.9;0.0;83.4
OLMOS001;Olmos Cretaceous;26-06-2002 07:00:00;8;16.6;748.0;86.9
OLMOS001;Olmos Cretaceous;26-06-2002 08:00:00;9;20.6;1214.0;92.7
OLMOS001;Olmos Cretaceous;26-06-2002 09:00:00;10;19.8;1592.0;91.6
OLMOS001;Olmos Cretaceous;26-06-2002 10:00:00;11;22.1;2357.0;82.9
OLMOS001;Olmos Cretaceous;26-06-2002 11:00:00;12;21.6;2685.0;75.8
OLMOS001;Olmos Cretaceous;26-06-2002 12:00:00;13;20.6;2666.0;80.8
OLMOS001;Olmos Cretaceous;26-06-2002 13:00:00;14;19.7;2683.0;80.8
OLMOS001;Olmos Cretaceous;26-06-2002 14:00:00;15;24.8;2286.0;78.8
OLMOS001;Olmos Cretaceous;26-06-2002 15:00:00;16;25.3;1955.0;66.5
OLMOS001;Olmos Cretaceous;26-06-2002 16:00:00;17;26.2;1383.0;68.7
OLMOS001;Olmos Cretaceous;26-06-2002 17:00:00;18;26.2;643.0;75.8
OLMOS001;Olmos Cretaceous;26-06-2002 18:00:00;19;26.1;90.0;78.8
OLMOS001;Olmos Cretaceous;26-06-2002 19:00:00;20;27.6;0.0;63.5
OLMOS001;Olmos Cretaceous;26-06-2002 20:00:00;21;27.2;29.0;71.4
OLMOS001;Olmos Cretaceous;26-06-2002 21:00:00;22;28.0;43.0;74.5
OLMOS001;Olmos Cretaceous;26-06-2002 22:00:00;23;27.8;0.0;74.3
OLMOS001;Olmos Cretaceous;26-06-2002 23:00:00;24;25.2;34.0;77.8
OLMOS001;Olmos Cretaceous;27-06-2002 00:00:00;1;25.5;7.0;74.2
OLMOS001;Olmos Cretaceous;27-06-2002 01:00:00;2;23.4;69.0;77.3
OLMOS001;Olmos Cretaceous;27-06-2002 02:00:00;3;21.7;0.0;85.5
OLMOS001;Olmos Cretaceous;27-06-2002 03:00:00;4;21.6;0.0;83.6
OLMOS001;Olmos Cretaceous;27-06-2002 04:00:00;5;21.8;0.0;84.7
OLMOS001;Olmos Cretaceous;27-06-2002 05:00:00;6;18.8;0.0;82.8
OLMOS001;Olmos Cretaceous;27-06-2002 06:00:00;7;17.4;0.0;85.0
OLMOS001;Olmos Cretaceous;27-06-2002 07:00:00;8;22.0;894.0;88.3
OLMOS001;Olmos Cretaceous;27-06-2002 08:00:00;9;20.6;1382.0;86.2
OLMOS001;Olmos Cretaceous;27-06-2002 09:00:00;10;19.4;1923.0;89.9
OLMOS001;Olmos Cretaceous;27-06-2002 10:00:00;11;18.6;2213.0;86.3
OLMOS001;Olmos Cretaceous;27-06-2002 11:00:00;12;20.7;2593.0;79.2
OLMOS001;Olmos Cretaceous;27-06-2002 12:00:00;13;23.5;2376.0;71.6
OLMOS001;Olmos Cretaceous;27-06-2002 13:00:00;14;23.6;2508.0;84.2
OLMOS001;Olmos Cretaceous;27-06-2002 14:00:00;15;23.9;2277.0;82.4
OLMOS001;Olmos Cretaceous;27-06-2002 15:00:00;16;24.3;1819.0;78.6
OLMOS001;Olmos Cretaceous;27-06-2002 16:00:00;17;26.2;1265.0;79.4
OLMOS001;Olmos Cretaceous;27-06-2002 17:00:00;18;28.0;703.0;73.9
OLMOS001;Olmos Cretaceous;27-06-2002 18:00:00;19;28.0;0.0;67.9
OLMOS001;Olmos Cretaceous;27-06-2002 19:00:00;20;25.4;26.0;66.9
OLMOS001;Olmos Cretaceous;27-06-2002 20:00:00;21;26.2;41.0;72.8
OLMOS001;Olmos Cretaceous;27-06-2002 21:00:00;22;27.3;96.0;65.6
OLMOS001;Olmos Cretaceous;27-06-2002 22:00:00;23;26.0;22.0;72.0
OLMOS001;Olmos Cretaceous;27-06-2002 23:00:00;24;27.8;39.0;80.5
OLMOS001;Olmos Cretaceous;28-06-2002 00:00:00;1;26.1;0.0;78.0
OLMOS001;Olmos Cretaceous;28-06-2002 01:00:00;2;23.8;26.0;80.0
OLMOS001;Olmos Cretaceous;28-06-2002 02:00:00;3;21.0;0.0;78.0
OLMOS001;Olmos Cretaceous;28-06-2002 03:00:00;4;23.8;35.0;79.4
OLMOS001;Olmos Cretaceous;28-06-2002 04:00:00;5;21.2;56.0;81.4
OLMOS001;Olmos Cretaceous;28-06-2002 05:00:00;6;21.6;23.0;80.2
OLMOS001;Olmos Cretaceous;28-06-2002 06:00:00;7;20.6;0.0;83.4
OLMOS001;Olmos Cretaceous;28-06-2002 07:00:00;8;21.6;721.0;83.6
OLMOS001;Olmos Cretaceous;28-06-2002 08:00:00;9;18.0;1267.0;87.5
OLMOS001;Olmos Cretaceous;28-06-2002 09:00:00;10;20.0;1877.0;90.6
OLMOS001;Olmos Cretaceous;28-06-2002 10:00:00;11;21.5;2190.0;88.2
OLMOS001;Olmos Cretaceous;28-06-2002 11:00:00;12;20.9;2637.0;83.8
OLMOS001;Olmos Cretaceous;28-06-2002 12:00:00;13;20.0;2783.0;88.4
OLMOS001;Olmos Cretaceous;28-06-2002 13:00:00;14;22.2;2674.0;90.4
OLMOS001;Olmos Cretaceous;28-06-2002 14:00:00;15;21.7;2194.0;77.6
OLMOS001;Olmos Cretaceous;28-06-2002 15:00:00;16;24.9;2039.0;77.6
OLMOS001;Olmos Cretaceous;28-06-2002 16:00:00;17;25.3;1356.0;79.1
OLMOS001;Olmos Cretaceous;28-06-2002 17:00:00;18;27.0;616.0;73.2
OLMOS001;Olmos Cretaceous;28-06-2002 18:00:00;19;27.5;0.0;63.0
OLMOS001;Olmos Cretaceous;28-06-2002 19:00:00;20;28.0;82.0;63.8
OLMOS001;Olmos Cretaceous;28-06-2002 20:00:00;21;27.8;0.0;64.8
OLMOS001;Olmos Cretaceous;28-06-2002 21:00:00;22;27.3;0.0;67.4
OLMOS001;Olmos Cretaceous;28-06-2002 22:00:00;23;26.8;67.0;67.0
OLMOS001;Olmos Cretaceous;28-06-2002 23:00:00;24;27.0;16.0;70.3
OLMOS001;Olmos Cretaceous;29-06-2002 00:00:00;1;25.5;0.0;70.3
OLMOS001;Olmos Cretaceous;29-06-2002 01:00:00;2;24.7;0.0;69.0
OLMOS001;Olmos Cretaceous;29-06-2002 02:00:00;3;22.8;0.0;75.5
OLMOS001;Olmos Cretaceous;29-06-2002 03:00:00;4;22.9;0.0;80.2
OLMOS001;Olmos Cretaceous;29-06-2002 04:00:00;5;22.6;2.0;71.1
OLMOS001;Olmos Cretaceous;29-06-2002 05:00:00;6;22.5;0.0;81.8
OLMOS001;Olmos Cretaceous;29-06-2002 06:00:00;7;20.5;6.0;87.0
OLMOS001;Olmos Cretaceous;29-06-2002 07:00:00;8;21.6;698.0;90.4
OLMOS001;Olmos Cretaceous;29-06-2002 08:00:00;9;18.2;1390.0;87.9
OLMOS001;Olmos Cretaceous;29-06-2002 09:00:00;10;22.1;1971.0;82.1
OLMOS001;Olmos Cretaceous;29-06-2002 10:00:00;11;18.4;2242.0;84.7
OLMOS001;Olmos Cretaceous;29-06-2002 11:00:00;12;19.2;2653.0;82.5
OLMOS001;Olmos Cretaceous;29-06-2002 12:00:00;13;21.3;2744.0;80.8
OLMOS001;Olmos Cretaceous;29-06-2002 13:00:00;14;21.8;2489.0;80.7
OLMOS001;Olmos Cretaceous;29-06-2002 14:00:00;15;22.7;2205.0;76.3
OLMOS001;Olmos Cretaceous;29-06-2002 15:00:00;16;25.1;1796.0;77.5
OLMOS001;Olmos Cretaceous;29-06-2002 16:00:00;17;28.0;1261.0;72.1
OLMOS001;Olmos Cretaceous;29-06-2002 17:00:00;18;25.4;601.0;75.4
OLMOS001;Olmos Cretaceous;29-06-2002 18:00:00;19;28.0;51.0;68.5
OLMOS001;Olmos Cretaceous;29-06-2002 19:00:00;20;28.0;15.0;71.4
OLMOS001;Olmos Cretaceous;29-06-2002 20:00:00;21;28.0;0.0;71.6
OLMOS001;Olmos Cretaceous;29-06-2002 21:00:00;22;25.4;0.0;68.3
OLMOS001;Olmos Cretaceous;29-06-2002 22:00:00;23;25.5;0.0;66.9
OLMOS001;Olmos Cretaceous;29-06-2002 23:00:00;24;26.7;15.0;76.6
OLMOS001;Olmos Cretaceous;30-06-2002 00:00:00;1;25.4;16.0;68.3
OLMOS001;Olmos Cretaceous;30-06-2002 01:00:00;2;23.8;0.0;79.4
OLMOS001;Olmos Cretaceous;30-06-2002 02:00:00;3;24.8;0.0;76.6
OLMOS001;Olmos Cretaceous;30-06-2002 03:00:00;4;21.9;0.0;84.1
OLMOS001;Olmos Cretaceous;30-06-2002 04:00:00;5;20.2;33.0;81.1
OLMOS001;Olmos Cretaceous;30-06-2002 05:00:00;6;22.3;0.0;85.6
OLMOS001;Olmos Cretaceous;30-06-2002 06:00:00;7;18.8;0.0;82.4
OLMOS001;Olmos Cretaceous;30-06-2002 07:00:00;8;18.1;641.0;88.5
OLMOS001;Olmos Cretaceous;30-06-2002 08:00:00;9;21.7;1444.0;81.5
OLMOS001;Olmos Cretaceous;30-06-2002 09:00:00;10;19.9;1983.0;77.0
OLMOS001;Olmos Cretaceous;30-06-2002 10:00:00;11;19.9;2468.0;80.1
OLMOS001;Olmos Cretaceous;30-06-2002 11:00:00;12;21.2;2338.0;84.1
OLMOS001;Olmos Cretaceous;30-06-2002 12:00:00;13;22.8;2711.0;81.8
OLMOS001;Olmos Cretaceous;30-06-2002 13:00:00;14;22.7;2734.0;72.8
OLMOS001;Olmos Cretaceous;30-06-2002 14:00:00;15;23.0;2211.0;88.8
OLMOS001;Olmos Cretaceous;30-06-2002 15:00:00;16;25.3;1840.0;76.2
OLMOS001;Olmos Cretaceous;30-06-2002 16:00:00;17;24.6;1208.0;76.8
OLMOS001;Olmos Cretaceous;30-06-2002 17:00:00;18;26.9;723.0;78.9
OLMOS001;Olmos Cretaceous;30-06-2002 18:00:00;19;25.0;69.0;71.5
OLMOS001;Olmos Cretaceous;30-06-2002 19:00:00;20;28.0;16.0;67.0
OLMOS001;Olmos Cretaceous;30-06-2002 20:00:00;21;25.4;0.0;73.1
OLMOS001;Olmos Cretaceous;30-06-2002 21:00:00;22;25.6;4.0;72.3
OLMOS001;Olmos Cretaceous;30-06-2002 22:00:00;23;25.8;0.0;70.1
OLMOS001;Olmos Cretaceous;30-06-2002 23:00:00;24;24.1;19.0;65.6
OLMOS001;Olmos Cretaceous;01-07-2002 00:00:00;1;24.0;0.0;80.9
OLMOS001;Olmos Cretaceous;01-07-2002 01:00:00;2;23.5;0.0;76.4
OLMOS001;Olmos Cretaceous;01-07-2002 02:00:00;3;22.5;20.0;84.0
OLMOS001;Olmos Cretaceous;01-07-2002 03:00:00;4;21.9;122.0;72.8
OLMOS001;Olmos Cretaceous;01-07-2002 04:00:00;5;23.3;0.0;81.5
OLMOS001;Olmos Cretaceous;01-07-2002 05:00:00;6;20.5;41.0;86.3
OLMOS001;Olmos Cretaceous;01-07-2002 06:00:00;7;20.0;15.0;87.6
OLMOS001;Olmos Cretaceous;01-07-2002 07:00:00;8;20.8;634.0;87.8
OLMOS001;Olmos Cretaceous;01-07-2002 08:00:00;9;19.0;1420.0;86.4
OLMOS001;Olmos Cretaceous;01-07-2002 09:00:00;10;20.0;1839.0;83.7
OLMOS001;Olmos Cretaceous;01-07-2002 10:00:00;11;19.0;2170.0;84.5
OLMOS001;Olmos Cretaceous;01-07-2002 11:00:00;12;19.9;2417.0;85.5
OLMOS001;Olmos Cretaceous;01-07-2002 12:00:00;13;21.9;2699.0;84.2
OLMOS001;Olmos Cretaceous;01-07-2002 13:00:00;14;23.2;2716.0;80.8
OLMOS001;Olmos Cretaceous;01-07-2002 14:00:00;15;20.4;2288.0;66.5
OLMOS001;Olmos Cretaceous;01-07-2002 15:00:00;16;22.5;1910.0;74.2
OLMOS001;Olmos Cretaceous;01-07-2002 16:00:00;17;25.5;1360.0;80.1
OLMOS001;Olmos Cretaceous;01-07-2002 17:00:00;18;28.0;621.0;75.6
OLMOS001;Olmos Cretaceous;01-07-2002 18:00:00;19;25.6;20.0;73.1
OLMOS001;Olmos Cretaceous;01-07-2002 19:00:00;20;23.4;0.0;73.6
OLMOS001;Olmos Cretaceous;01-07-2002 20:00:00;21;28.0;13.0;73.3
OLMOS001;Olmos Cretaceous;01-07-2002 21:00:00;22;28.0;0.0;69.4
OLMOS001;Olmos Cretaceous;01-07-2002 22:00:00;23;26.0;56.0;64.4
OLMOS001;Olmos Cretaceous;01-07-2002 23:00:00;24;26.1;0.0;68.7
OLMOS001;Olmos Cretaceous;02-07-2002 00:00:00;1;24.2;13.0;80.3
OLMOS001;Olmos Cretaceous;02-07-2002 01:00:00;2;26.1;47.0;77.6
OLMOS001;Olmos Cretaceous;02-07-2002 02:00:00;3;22.1;0.0;74.3
OLMOS001;Olmos Cretaceous;02-07-2002 03:00:00;4;23.1;41.0;82.1
OLMOS001;Olmos Cretaceous;02-07-2002 04:00:00;5;21.9;11.0;78.6
OLMOS001;Olmos Cretaceous;02-07-2002 05:00:00;6;20.8;72.0;86.0
OLMOS001;Olmos Cretaceous;02-07-2002 06:00:00;7;22.2;0.0;86.1
OLMOS001;Olmos Cretaceous;02-07-2002 07:00:00;8;20.0;709.0;82.8
OLMOS001;Olmos Cretaceous;02-07-2002 08:00:00;9;19.0;1382.0;87.1
OLMOS001;Olmos Cretaceous;02-07-2002 09:00:00;10;21.4;1791.0;86.9
OLMOS001;Olmos Cretaceous;02-07-2002 10:00:00;11;20.9;2211.0;85.4
OLMOS001;Olmos Cretaceous;02-07-2002 11:00:00;12;18.4;2563.0;88.2
OLMOS001;Olmos Cretaceous;02-07-2002 12:00:00;13;20.3;2703.0;78.4
OLMOS001;Olmos Cretaceous;02-07-2002 13:00:00;14;23.4;2601.0;86.1
OLMOS001;Olmos Cretaceous;02-07-2002 14:00:00;15;25.5;2319.0;78.6
OLMOS001;Olmos Cretaceous;02-07-2002 15:00:00;16;24.9;1919.0;77.0
OLMOS001;Olmos Cretaceous;02-07-2002 16:00:00;17;26.2;1265.0;75.3
OLMOS001;Olmos Cretaceous;02-07-2002 17:00:00;18;26.9;686.0;75.1
OLMOS001;Olmos Cretaceous;02-07-2002 18:00:00;19;28.0;22.0;71.7
OLMOS001;Olmos Cretaceous;02-07-2002 19:00:00;20;27.9;0.0;67.2
OLMOS001;Olmos Cretaceous;02-07-2002 20:00:00;21;26.2;0.0;69.9
OLMOS001;Olmos Cretaceous;02-07-2002 21:00:00;22;26.3;26.0;69.7
OLMOS001;Olmos Cretaceous;02-07-2002 22:00:00;23;26.7;63.0;73.0
OLMOS001;Olmos Cretaceous;02-07-2002 23:00:00;24;28.0;0.0;77.1
OLMOS001;Olmos Cretaceous;03-07-2002 00:00:00;1;26.1;102.0;68.6
OLMOS001;Olmos Cretaceous;03-07-2002 01:00:00;2;25.0;134.0;81.9
OLMOS001;Olmos Cretaceous;03-07-2002 02:00:00;3;23.0;0.0;75.7
OLMOS001;Olmos Cretaceous;03-07-2002 03:00:00;4;21.2;0.0;75.5
OLMOS001;Olmos Cretaceous;03-07-2002 04:00:00;5;23.1;0.0;91.3
OLMOS001;Olmos Cretaceous;03-07-2002 05:00:00;6;21.5;0.0;87.7
OLMOS001;Olmos Cretaceous;03-07-2002 06:00:00;7;20.4;0.0;86.7
OLMOS001;Olmos Cretaceous;03-07-2002 07:00:00;8;18.9;824.0;80.3
OLMOS001;Olmos Cretaceous;03-07-2002 08:00:00;9;21.2;1303.0;85.2
OLMOS001;Olmos Cretaceous;03-07-2002 09:00:00;10;21.1;1865.0;86.5
OLMOS001;Olmos Cretaceous;03-07-2002 10:00:00;11;21.1;2610.0;83.3
OLMOS001;Olmos Cretaceous;03-07-2002 11:00:00;12;24.0;2619.0;82.5
OLMOS001;Olmos Cretaceous;03-07-2002 12:00:00;13;21.3;2852.0;80.8
OLMOS001;Olmos Cretaceous;03-07-2002 13:00:00;14;22.5;2476.0;85.0
OLMOS001;Olmos Cretaceous;03-07-2002 14:00:00;15;19.1;2256.0;82.6
OLMOS001;Olmos Cretaceous;03-07-2002 15:00:00;16;25.9;1759.0;71.7
OLMOS001;Olmos Cretaceous;03-07-2002 16:00:00;17;25.7;1365.0;65.2
OLMOS001;Olmos Cretaceous;03-07-2002 17:00:00;18;26.9;690.0;69.3
OLMOS001;Olmos Cretaceous;03-07-2002 18:00:00;19;28.0;110.0;68.9
OLMOS001;Olmos Cretaceous;03-07-2002 19:00:00;20;28.0;93.0;71.2
OLMOS001;Olmos Cretaceous;03-07-2002 20:00:00;21;27.4;0.0;63.8
OLMOS001;Olmos Cretaceous;03-07-2002 21:00:00;22;26.1;0.0;75.6
OLMOS001;Olmos Cretaceous;03-07-2002 22:00:00;23;26.9;53.0;72.4
OLMOS001;Olmos Cretaceous;03-07-2002 23:00:00;24;26.6;0.0;69.7
OLMOS001;Olmos Cretaceous;04-07-2002 00:00:00;1;24.4;26.0;64.6
OLMOS001;Olmos Cretaceous;04-07-2002 01:00:00;2;24.6;48.0;81.5
